,Unnamed: 0,RefId,PurchDate,Auction,VehYear,VehicleAge,Make,Model,Trim,SubModel,Color,Transmission,WheelType,VehOdo,Nationality,AAAP,AACP,ARAP,ARCP,CAAP,CACP,CRAP,CRCP,BYRNO,VNST,VehBCost,WarrantyCost,PurchYear,PurchMonth,PurchDay,PurchWeekDay,EngineLiters,NumCylinders,4X4,WheelDrive,NumDoors,PCA1,PCA2,IsBadBuy
72,13764,55053,10/27/2010,MANHEIM,2009.0,1.0,FORD,MARINER,Pre,SUV,BLACK,AUTO,Alloy,93863,AMERICAN,11899.0,15075.0,16876.0,19239.0,11783.0,14777.0,16299.0,19352.0,10430,NE,8645.0,1053,2010.0,10.0,27.0,Wednesday,2.5,4.0,NO,0,4.0,21642.146493199838,-368.03923324028716,0
73,33022,48463,10/14/2010,MANHEIM,2007.0,3.0,FORD,MONTEGO,Bas,SEDAN,SILVER,AUTO,Alloy,75851,AMERICAN,9202.0,10841.0,13103.0,14416.0,8872.0,10921.0,13304.0,14641.0,20928,IN,8235.0,1506,2010.0,10.0,14.0,Thursday,4.416676299855272,6.0,0,0,4.0,10936.547081428242,-623.2207273736129,0
74,29802,1805,3/16/2009,ADESA,2002.0,7.0,CHRYSLER,CARAVAN,Spo,MINIVAN,SILVER,AUTO,Covers,85135,AMERICAN,2851.0,3720.0,3579.0,4518.0,8260.0,9159.0,9421.0,10392.0,19638,FL,4500.0,2063,2009.0,3.0,16.0,Monday,3.3,6.0,NO,Front,4.0,-4812.831242573186,3160.2223931880767,0
75,7273,10954,11/2/2009,MANHEIM,2003.0,6.0,GM,L SERIES,L20,SEDAN,WHITE,AUTO,Covers,76085,AMERICAN,3059.0,4098.0,3804.0,4926.0,2895.0,4087.0,5814.0,6861.0,18880,NC,5100.0,1806,2009.0,11.0,2.0,Monday,5.256330208271715,7.0,0,0,4.0,-10402.80827798692,217.1484790031144,0
76,54064,856,9/22/2009,ADESA,2009.0,1.0,GM,ION,Bas,SEDAN,SILVER,AUTO,Alloy,83837,AMERICAN,7209.0,7608.0,10398.0,10973.0,8060.0,8514.0,11131.0,11539.0,99740,IA,7915.0,2152,2010.0,10.0,4.0,Tuesday,1.7104306253412755,7.0,0,0,4.0,8332.690180367475,-403.29297621845114,0
77,54158,67147,3/18/2009,ADESA,2007.0,2.0,GM,TAURUS,ZX4,SEDAN,GREY,AUTO,Alloy,58698,AMERICAN,7446.0,8374.0,8542.0,9544.0,7551.0,8420.0,8655.0,9594.0,20833,TX,7165.0,1500,2009.0,3.0,3.0,Wednesday,2.0,4.0,0,0,4.0,6069.187848642629,-1297.6572688263175,0
78,31386,52190,10/6/2010,MANHEIM,2006.0,4.0,GM,UPLANDER,LS,MINIVAN,WHITE,AUTO,Covers,76559,AMERICAN,5246.0,6737.0,10058.0,11236.0,4655.0,6353.0,8542.0,10477.0,25100,TX,7025.0,2091,2010.0,10.0,6.0,Wednesday,3.5,6.0,NO,Front,4.0,-225.32381257526592,-2735.9587936100315,0
79,13730,4259,10/12/2010,MANHEIM,2007.0,3.0,GM,COBALT,LS,SEDAN,BLACK,AUTO,Covers,45507,AMERICAN,5336.0,6483.0,8780.0,10017.0,5251.0,6346.0,8594.0,9858.0,20833,IL,6730.0,623,2010.0,10.0,12.0,Tuesday,4.430378975728312,6.0,0,0,4.0,-1314.6984966854989,-1455.3680561085293,0
80,13950,10061,12/16/2009,MANHEIM,2008.0,1.0,SUZUKI,FORENZA,-137.97026886593932,SEDAN,RED,AUTO,Alloy,39966,JAPANESE,6387.0,6936.0,9852.0,10413.0,6092.0,6815.0,9218.0,9979.0,20234,CA,5835.0,462,2009.0,12.0,16.0,Wednesday,3.257286558415588,9.0,0,0,4.0,397.0572543745008,-1153.2193562806638,0
81,18499,41763,9/2/2010,MANHEIM,2006.0,4.0,GM,MALIBU,LT,SEDAN,WHITE,AUTO,Covers,84253,AMERICAN,5901.0,7365.0,9283.0,10544.0,5324.0,6790.0,8252.0,10154.0,5546,FL,5900.0,1373,2010.0,9.0,2.0,Thursday,2.749983886054605,6.0,0,0,4.0,-300.4709238908465,-1120.5602204039167,0
82,39062,19282,2/3/2009,OTHER,2006.0,3.0,GM,MALIBU,LT,SEDAN,SILVER,AUTO,Alloy,57673,AMERICAN,5577.0,6700.0,6523.0,7736.0,6992.0,7938.0,8051.0,9073.0,21053,CA,6305.0,837,2009.0,2.0,3.0,Tuesday,2.2,4.0,0,0,4.0,-2440.161674540309,2190.390078430362,0
83,11626,16263,2/4/2009,MANHEIM,2003.0,6.0,TOYOTA,MATRIX,Bas,SEDAN,BLUE,AUTO,Covers,62417,JAPANESE,4784.0,5988.0,5667.0,6967.0,4677.0,5462.0,5551.0,6399.0,20928,FL,6600.0,833,2009.0,2.0,4.0,Wednesday,1.8,4.0,NO,0,4.0,-7056.586037743761,1387.6521700728172,0
84,7015,49677,4/15/2009,OTHER,2003.0,6.0,CHRYSLER,CARAVAN,SE,MINIVAN,BLUE,AUTO,Covers,90561,AMERICAN,2974.0,3961.0,3712.0,4778.0,2974.0,3961.0,3712.0,4778.0,835,AZ,4160.0,2218,2009.0,4.0,15.0,Wednesday,3.3,6.0,NO,Front,4.0,-12220.235230283333,1100.311485673558,0
85,53847,15842,9/8/2009,MANHEIM,2001.0,9.0,GM,ION,Cus,SUV,WHITE,AUTO,Alloy,74425,AMERICAN,2702.0,3804.0,5197.0,6099.0,2763.0,3724.0,4688.0,6319.0,19662,TX,7195.0,1455,2010.0,12.0,15.0,Tuesday,2.998210764931692,6.0,NO,0,4.0,11939.750580978163,1390.9306540785547,0
86,31828,11708,7/19/2010,MANHEIM,2007.0,3.0,GM,UPLANDER,LS,MINIVAN,BLUE,AUTO,Covers,82292,AMERICAN,6880.0,7749.0,10529.0,11641.0,6667.0,7627.0,10620.0,11708.0,17675,NC,6800.0,2282,2010.0,7.0,19.0,Monday,3.9,6.0,NO,Front,4.0,3222.773436814447,-1524.1240566770746,0
87,22370,31394,4/29/2009,OTHER,2007.0,2.0,KIA,RONDO,EX,WAGON,BLUE,AUTO,Alloy,42875,KOREAN,7382.0,7936.0,8473.0,9071.0,7382.0,7936.0,8473.0,9071.0,99761,FL,7000.0,623,2009.0,4.0,29.0,Wednesday,2.7,6.0,0,0,4.0,49.87706820049034,1977.1016394706933,0
88,50799,25794,4/21/2010,OTHER,2006.0,4.0,KIA,ION,SXT,SEDAN,WHITE,AUTO,Covers,70230,KOREAN,8865.0,10362.0,13243.0,14774.0,8120.0,9307.0,12229.0,13507.0,8172,SC,4600.0,569,2010.0,6.0,23.0,Wednesday,4.7,8.0,0,0,4.0,233.10945369579258,-1453.643855502864,0
89,1742,17384,7/27/2010,MANHEIM,2005.0,5.0,GM,IMPALA,Bas,SEDAN,MAROON,AUTO,Covers,89297,AMERICAN,3897.0,5262.0,7231.0,9051.0,3891.0,5113.0,6721.0,8412.0,19662,TX,5485.0,2152,2010.0,7.0,27.0,Tuesday,3.8577971867209353,5.0,0,0,4.0,-5211.430697415899,-1746.051480672435,0
90,28577,3919,7/15/2009,OTHER,2006.0,3.0,GM,ION,2,SEDAN,GREY,AUTO,Covers,80207,AMERICAN,5542.0,6796.0,6485.0,7840.0,5693.0,6909.0,6648.0,7962.0,19638,AL,5500.0,853,2009.0,7.0,15.0,Wednesday,2.2,4.0,0,0,4.0,-4089.349232541181,1744.8556750199411,0
91,18823,47736,10/19/2010,MANHEIM,2006.0,4.0,FORD,FOCUS,ZX5,SEDAN,SILVER,AUTO,Alloy,94049,AMERICAN,4415.0,5581.0,7482.0,9457.0,4966.0,6203.0,8539.0,9542.0,52598,TX,4960.0,1341,2010.0,10.0,19.0,Tuesday,2.9906648050110203,9.0,0,0,5.0,-2878.8673311864545,-1440.3683223680664,0
92,46936,20164,4/13/2010,OTHER,2005.0,4.0,HONDA,AVENGER,Bas,SEDAN,WHITE,AUTO,Covers,84262,JAPANESE,5508.0,6999.0,6449.0,8059.0,5539.0,7058.0,6482.0,8123.0,20234,CA,7205.0,723,2009.0,8.0,7.0,Tuesday,3.8,6.0,0,0,4.0,4560.820033821356,-606.5156537095506,0
93,41701,48612,4/2/2010,MANHEIM,2004.0,6.0,MAZDA,PT CRUISER,LX,UTILITY,BLUE,AUTO,Alloy,64637,JAPANESE,3099.0,3435.0,5630.0,5885.0,3435.0,4476.0,6125.0,7336.0,52117,PA,5940.0,825,2010.0,12.0,22.0,Friday,3.4008917764154347,8.0,NO,0,4.0,565.5208151532313,-1679.659230018153,0
94,26995,5357,2/2/2010,MANHEIM,2008.0,2.0,GM,IMPALA,LT,SEDAN,SILVER,AUTO,Alloy,79335,AMERICAN,8685.0,9983.0,12623.0,14233.0,9700.0,11216.0,13451.0,15490.0,835,AZ,7670.0,1974,2010.0,2.0,2.0,Tuesday,3.5,6.0,0,0,4.0,10987.283406118155,-572.2398195101471,0
95,46529,2587,9/28/2010,ADESA,2003.0,6.0,CHRYSLER,IMPALA,SE,SEDAN,WHITE,AUTO,Covers,79353,AMERICAN,2767.0,3633.0,5889.0,7218.0,3743.0,4729.0,6732.0,8000.0,52117,OH,5480.0,1389,2009.0,12.0,31.0,Tuesday,3.3,6.0,0,0,5.0,-6963.505957558377,116.51686201096099,0
96,7216,33918,6/29/2010,MANHEIM,2005.0,5.0,GM,VUE,79.39607072517327,SUV,GREY,AUTO,Alloy,64564,AMERICAN,4838.0,6129.0,8109.0,9464.0,4660.0,6287.0,7779.0,9338.0,20928,FL,6735.0,1411,2010.0,6.0,29.0,Tuesday,2.2,4.0,NO,0,4.0,-2767.5866278877666,-1236.017690215251,0
97,47127,56187,8/12/2009,OTHER,2007.0,2.0,GM,VENTURE,Lim,SEDAN,BLUE,AUTO,Covers,87609,AMERICAN,5824.0,6581.0,6790.0,7607.0,5333.0,6555.0,8687.0,9916.0,18111,KY,7250.0,2152,2009.0,10.0,20.0,Wednesday,2.4,4.0,0,0,4.0,-8035.695710822541,1673.9201393227827,0
98,26934,15225,3/24/2010,MANHEIM,2004.0,6.0,TOYOTA,MATRIX,Bas,SEDAN,BLUE,AUTO,Covers,80636,JAPANESE,5429.0,6558.0,8846.0,9926.0,5481.0,6540.0,8423.0,9656.0,1051,CA,7625.0,594,2010.0,3.0,24.0,Wednesday,4.537078391513293,5.0,NO,0,4.0,-1289.5538543229452,-1131.389584993426,0
99,43255,47517,6/29/2010,MANHEIM,2008.0,1.0,CHRYSLER,EXPLORER,SE,SEDAN,SILVER,AUTO,Alloy,66770,AMERICAN,7859.0,8755.0,8988.0,9955.0,7608.0,8484.0,11640.0,12308.0,25100,TX,4910.0,1118,2009.0,11.0,24.0,Tuesday,3.8663086125730266,4.0,0,0,4.0,-1677.6059602867902,-1837.3579603560004,0
100,15104,47688,10/5/2010,MANHEIM,2008.0,2.0,GM,HHR,LS,SUV,ORANGE,AUTO,Alloy,33405,AMERICAN,7389.0,8460.0,11615.0,13299.0,6533.0,7548.0,10721.0,11570.0,52492,TX,8075.0,582,2010.0,10.0,5.0,Tuesday,2.2,5.0,0,0,4.0,4604.296571865918,-2274.4824735974867,0
101,39515,56402,8/18/2009,OTHER,2006.0,3.0,CHRYSLER,CARAVAN GRAND,Bas,MINIVAN,SILVER,AUTO,Alloy,60545,AMERICAN,6362.0,7917.0,7371.0,9050.0,5759.0,7203.0,6720.0,8279.0,18880,SC,6950.0,1411,2009.0,8.0,18.0,Tuesday,3.3,6.0,NO,Front,4.0,-2386.185045778287,1660.3139016009336,0
102,2375,16929,3/3/2010,MANHEIM,2006.0,4.0,GM,IMPALA,LS,SEDAN,SILVER,AUTO,Alloy,77503,AMERICAN,7244.0,8214.0,10631.0,11765.0,6831.0,8109.0,10851.0,12141.0,20928,FL,8500.0,1974,2010.0,3.0,3.0,Wednesday,3.4536214811277963,7.0,0,0,4.0,4038.0456224630398,-1187.3998254319492,0
103,38624,59668,10/20/2009,ADESA,2006.0,3.0,CHRYSLER,STRATUS,SXT,SEDAN,BLUE,AUTO,Alloy,51985,AMERICAN,4230.0,5283.0,5068.0,6206.0,3517.0,4511.0,7168.0,8074.0,20833,TX,5090.0,1086,2009.0,10.0,20.0,Tuesday,2.7,6.0,0,0,4.0,-7350.0003959758,-94.1547412726697,0
104,653,51885,9/1/2010,MANHEIM,2004.0,6.0,KIA,OPTIMA,EX,SEDAN,WHITE,AUTO,Covers,55397,KOREAN,2637.0,3600.0,5879.0,6814.0,2466.0,3142.0,5250.0,6321.0,22916,CO,4940.0,671,2010.0,9.0,1.0,Wednesday,1.1519386051267002,4.0,0,0,4.0,-10005.082199380751,-2030.783471669908,0
105,49365,18189,7/21/2010,MANHEIM,2004.0,6.0,GM,CHARGER,Tou,COUPE,GOLD,AUTO,Covers,69396,AMERICAN,3331.0,4363.0,6100.0,7403.0,3602.0,4602.0,7304.0,9331.0,19619,FL,3150.0,1711,2010.0,12.0,16.0,Wednesday,4.0999930523167984,4.0,0,0,4.0,-4628.748006921297,-1722.7901696656365,0
106,51836,11210,1/25/2010,MANHEIM,2003.0,6.0,FORD,EXPLORER,Spo,SUV,BLUE,AUTO,UNKNOWN,64657,AMERICAN,5330.0,6494.0,6256.0,7514.0,5611.0,6963.0,6560.0,8020.0,21973,NC,6800.0,1515,2009.0,8.0,28.0,Monday,3.7,6.0,YES,0,4.0,14561.446477429412,-865.9394378455885,0
107,50536,42268,9/29/2010,OTHER,2004.0,6.0,GM,FIVE HUNDRED,SS,SEDAN,RED,AUTO,Alloy,61945,AMERICAN,6989.0,8415.0,13329.0,16048.0,6982.0,9508.0,10570.0,13696.0,17675,NC,7840.0,1703,2010.0,3.0,12.0,Wednesday,3.9846990696426032,6.0,0,0,2.0,988.9410416846434,905.995658019727,0
108,38819,1236,3/10/2009,ADESA,2003.0,6.0,GM,ION,2,COUPE,BLACK,AUTO,Covers,83055,AMERICAN,3737.0,4351.0,4536.0,5199.0,4023.0,4647.0,4845.0,5519.0,22808,TN,4510.0,1153,2009.0,3.0,10.0,Tuesday,2.2,4.0,0,0,2.0,-10123.610252556256,1317.5015586742156,0
109,22909,13033,10/18/2010,MANHEIM,2006.0,4.0,CHRYSLER,STRATUS,SXT,SEDAN,SILVER,AUTO,Alloy,61437,AMERICAN,4516.0,5950.0,8006.0,10036.0,4340.0,5504.0,7521.0,8663.0,17675,NC,5700.0,1020,2010.0,10.0,18.0,Monday,3.4537769381189545,4.0,0,0,4.0,-3448.236391809286,-1870.8756964437785,0
110,20921,23486,4/21/2010,MANHEIM,2004.0,6.0,CHRYSLER,SEBRING,Lim,COUPE,SILVER,AUTO,Alloy,48787,AMERICAN,3843.0,5063.0,7186.0,8236.0,3712.0,5030.0,6901.0,9351.0,23359,CA,6020.0,905,2010.0,4.0,21.0,Wednesday,4.258573453499195,6.0,0,0,2.0,-5271.7446405601795,-1834.6323483334447,0
111,50726,71130,3/4/2010,ADESA,2004.0,6.0,TOYOTA,CAMRY,Bas,SEDAN,GOLD,AUTO,Covers,78493,JAPANESE,8269.0,9634.0,11724.0,12716.0,7434.0,8787.0,11074.0,13057.0,19662,TX,8030.0,569,2010.0,8.0,12.0,Thursday,2.1820619774294645,5.0,0,0,2.0,-7256.766071335131,1480.871971583309,0
112,38228,62840,5/11/2010,MANHEIM,2007.0,3.0,GM,HHR,LS,SUV,GOLD,AUTO,Covers,93539,AMERICAN,6641.0,7858.0,10725.0,11708.0,6924.0,7912.0,10042.0,11373.0,20740,NC,6330.0,909,2010.0,5.0,11.0,Tuesday,2.2,8.0,0,0,4.0,3103.622444176897,-1241.5084966893032,0
113,21420,38409,10/27/2010,MANHEIM,2008.0,2.0,GM,IMPALA,LS,SEDAN,SILVER,AUTO,Covers,72229,AMERICAN,7839.0,8719.0,12033.0,12916.0,9336.0,10831.0,12947.0,14231.0,8655,TX,8540.0,1974,2010.0,10.0,27.0,Wednesday,3.5,6.0,0,0,4.0,8637.670207437423,-499.68676623240646,0
114,22488,27606,2/18/2009,MANHEIM,2003.0,6.0,CHRYSLER,PT CRUISER,Bas,SEDAN,GOLD,AUTO,Covers,61135,AMERICAN,3254.0,3997.0,4014.0,4817.0,3337.544566851115,3782.401444364821,4384.755931696173,5081.723511705452,22916,CO,4540.0,1515,2009.0,2.0,18.0,Wednesday,2.4,4.0,0,0,4.0,-11568.743693860206,924.0584864386212,0
115,42877,33157,8/27/2010,OTHER,2007.0,3.0,MITSUBISHI,SONATA,Bas,SEDAN,BLUE,AUTO,Alloy,65468,JAPANESE,10425.0,12072.0,14315.0,16278.0,10912.0,12713.0,15668.0,18254.0,19619,FL,8565.0,533,2010.0,1.0,27.0,Friday,4.047785062166985,5.0,0,0,4.0,5785.549755245334,-254.63524613861532,0
116,16631,23400,11/24/2010,MANHEIM,2003.0,7.0,FORD,ION,Edd,SUV,GREEN,AUTO,Alloy,94477,AMERICAN,7573.0,9011.0,11448.0,13101.0,7428.0,9425.0,11911.0,14201.0,17675,SC,9695.0,1930,2010.0,11.0,24.0,Wednesday,5.4,8.0,YES,0,4.0,7081.24978116864,-1473.9269504484494,0
117,41513,14903,6/2/2010,OTHER,2004.0,6.0,GM,L SERIES,SE,MINIVAN,WHITE,AUTO,Alloy,78499,AMERICAN,3244.0,4519.0,6809.0,7792.0,2743.0,3840.0,6024.0,7170.0,18880,SC,7600.0,2091,2010.0,8.0,5.0,Wednesday,4.190476963289647,7.0,NO,Front,4.0,4251.995234041016,2214.05308125193,0
118,13513,44432,12/7/2010,MANHEIM,2005.0,5.0,CHRYSLER,MAGNUM,SE,WAGON,BLUE,AUTO,Covers,67999,AMERICAN,5980.0,7408.0,9523.0,11189.0,6584.0,8055.0,10475.0,11414.0,16044,PA,7550.0,1215,2010.0,12.0,7.0,Tuesday,2.7,6.0,0,0,4.0,2221.800114569165,-1111.1358572384593,0
119,4508,12353,8/4/2009,OTHER,2004.0,5.0,CHRYSLER,DURANGO,SLT,SUV,WHITE,AUTO,Alloy,70443,AMERICAN,7520.0,8877.0,8622.0,10087.0,7720.0,9515.0,8838.0,10776.0,21053,CA,9405.0,1623,2009.0,8.0,4.0,Tuesday,4.7,8.0,YES,0,4.0,2303.3853890768537,2312.618650963291,0
120,22681,26576,3/11/2009,MANHEIM,2005.0,4.0,CHRYSLER,DURANGO,ST,SUV,SILVER,AUTO,Covers,62813,AMERICAN,8218.0,10156.0,9375.0,11468.0,7584.0,9715.0,8691.0,10992.0,19619,FL,9000.0,1118,2009.0,3.0,11.0,Wednesday,3.7,6.0,NO,0,4.0,3826.538760515251,2177.377596794689,0
121,6631,24644,2/24/2010,MANHEIM,2004.0,6.0,MITSUBISHI,OUTLANDER,XLS,UTILITY,WHITE,AUTO,Alloy,77433,JAPANESE,5750.079193384117,6541.8491924516065,8347.6059033064,9276.08317290245,5217.0,5911.0,7387.0,8616.0,21973,FL,7100.0,569,2010.0,2.0,24.0,Wednesday,3.188165498142556,4.0,NO,0,4.0,-2745.275805554717,-521.2033220589593,0
122,8852,20591,4/8/2009,MANHEIM,2007.0,2.0,FORD,FREESTYLE,SEL,SUV,OTHER,AUTO,Alloy,72621,AMERICAN,11412.0,14485.0,12825.0,16144.0,11412.0,14485.0,12825.0,16144.0,20833,TX,9040.0,1506,2009.0,4.0,8.0,Wednesday,3.0,6.0,NO,Front,4.0,15705.692140976682,3247.50609660075,0
123,3684,5817,7/12/2010,MANHEIM,2006.0,4.0,CHRYSLER,STRATUS,SXT,SEDAN,BLUE,AUTO,Covers,47960,AMERICAN,6233.0,7042.0,9421.0,10039.0,6430.0,7409.0,9984.0,11339.0,99750,AZ,5500.0,975,2010.0,7.0,12.0,Monday,3.621859780810107,6.0,0,0,4.0,1202.7049680267253,-890.2978034175943,0
124,17009,26335,1/7/2009,MANHEIM,2004.0,5.0,GM,MONTANA,-36.9799842084214,MINIVAN,GOLD,AUTO,Alloy,62646,AMERICAN,2778.0,4086.0,3500.0,4913.0,3764.0,4711.0,4565.0,5588.0,19619,FL,5100.0,3910,2009.0,1.0,7.0,Wednesday,3.4,6.0,0,0,4.0,-11136.62060763997,1410.8905376169814,0
125,14517,17490,9/7/2010,MANHEIM,2007.0,3.0,FORD,MUSTANG,Bas,COUPE,RED,AUTO,Alloy,77829,AMERICAN,10604.0,12245.0,14922.0,16122.0,10140.0,11988.0,14269.0,15373.0,19662,TX,9315.0,803,2010.0,9.0,7.0,Tuesday,2.0233392599616318,6.0,0,0,2.0,14570.744409037896,-441.80515683506485,0
126,27657,67424,11/17/2010,ADESA,2004.0,6.0,GM,1500 SILVERADO,LS,CAB,WHITE,AUTO,Alloy,74893,AMERICAN,7301.0,9812.0,12353.0,16602.0,5620.0,7000.0,9730.0,11153.0,17212,TX,9845.0,1155,2010.0,11.0,17.0,Wednesday,5.3,5.0,0,0,4.0,5641.825826525601,-3716.875496446263,0
127,30394,53111,11/9/2010,OTHER,2005.0,5.0,CHRYSLER,1500 RAM PICKUP,ST,CAB,BLUE,MANUAL,Covers,83628,AMERICAN,6586.0,8806.0,10477.0,12296.0,5341.0,8379.0,9474.0,12204.0,99761,AZ,8125.0,594,2010.0,11.0,9.0,Tuesday,3.7,5.0,NO,0,5.0,3343.254604755834,-1523.0452017871426,0
128,39006,48836,10/20/2010,OTHER,2007.0,3.0,GM,MALIBU,LS,SEDAN,BEIGE,AUTO,Covers,87488,AMERICAN,6699.0,7901.0,9748.0,10822.0,6590.0,7936.0,9964.0,11557.0,99750,ID,6500.0,1113,2010.0,10.0,20.0,Wednesday,3.455244913105658,4.0,0,0,4.0,2359.879066624201,-610.4571867968889,0
129,14936,13139,11/22/2010,MANHEIM,2005.0,5.0,FORD,MUSTANG,Bas,COUPE,SILVER,AUTO,Alloy,60395,AMERICAN,7122.0,8268.0,10633.0,12212.0,7109.0,8296.0,10839.0,12105.0,52646,NC,8600.0,728,2010.0,11.0,22.0,Monday,2.990871168360274,6.0,0,0,2.0,4324.880383009901,-1179.0305902713365,0
130,51003,39717,5/6/2010,MANHEIM,2007.0,3.0,NISSAN,EQUINOX,LS,CAB,BLUE,AUTO,Covers,67074,JAPANESE,7186.0,8768.0,10845.0,13073.0,9242.0,10795.0,13231.0,14687.0,835,AZ,9465.0,1118,2010.0,6.0,29.0,Thursday,3.5,6.0,NO,0,5.0,1854.3135396626892,-1172.1851520532573,0
131,50795,11391,3/29/2010,MANHEIM,2005.0,5.0,GM,STRATUS,ZX4,COUPE,WHITE,AUTO,Covers,38335,AMERICAN,4364.0,5498.0,7621.0,9601.0,3529.0,4409.0,6412.0,7416.0,21973,NC,6500.0,582,2010.0,3.0,31.0,Monday,3.047596178735253,4.0,0,0,4.0,9842.828576881473,2804.5493647364037,0
132,2437,15975,10/27/2009,MANHEIM,2005.0,4.0,CHRYSLER,PT CRUISER,Tou,SEDAN,BLACK,AUTO,Covers,44635,AMERICAN,4343.0,5557.0,5190.0,6502.0,3794.0,4809.0,7416.0,8527.0,19662,TX,6380.0,975,2009.0,10.0,27.0,Tuesday,2.4,4.0,0,0,4.0,-6606.059287990588,-26.83353901463329,0
133,33436,55640,6/7/2010,OTHER,2008.0,2.0,CHRYSLER,CALIBER,SE,WAGON,BLACK,AUTO,Covers,48621,AMERICAN,7876.0,8746.0,11888.0,12665.0,7387.0,8276.0,10612.0,11590.0,99761,OK,7000.0,693,2010.0,6.0,7.0,Monday,1.3085283341588134,6.0,0,0,4.0,5145.087210916488,-1186.454282680526,0
134,3086,62745,2/2/2010,MANHEIM,2007.0,3.0,GM,GRAND PRIX,Bas,SEDAN,WHITE,AUTO,Alloy,78508,AMERICAN,7186.0,8386.0,10983.0,12227.0,7935.0,9303.0,11520.0,13182.0,19619,NC,6695.0,1974,2010.0,2.0,2.0,Tuesday,2.9489524605030835,5.0,0,0,4.0,5784.826502878877,-851.6217846954863,0
135,38092,4981,6/30/2009,MANHEIM,2003.0,6.0,GMC,1500 SIERRA,W/T,CAB,WHITE,AUTO,Covers,72823,AMERICAN,2591.0,4342.0,3298.0,5189.0,2496.0,4247.0,3196.0,5087.0,835,AZ,5940.0,1572,2009.0,6.0,30.0,Tuesday,4.3,6.0,0,0,4.0,-12319.673397393171,1104.22861537828,0
136,46169,40546,10/21/2010,MANHEIM,2007.0,3.0,GM,VENTURE,LT,SEDAN,MAROON,AUTO,Alloy,94255,AMERICAN,7646.0,8987.0,11704.0,13362.0,8129.0,9336.0,11489.0,12794.0,17212,TX,7640.0,2351,2010.0,11.0,11.0,Thursday,3.5,6.0,0,0,4.0,1350.990189269969,2162.9814393417128,0
137,26147,69397,7/2/2010,ADESA,2007.0,3.0,CHRYSLER,300,Bas,SEDAN,GOLD,AUTO,Alloy,79476,AMERICAN,10910.0,12599.0,14787.0,16354.0,10374.0,11854.0,14379.0,15749.0,23359,CA,9425.0,1389,2010.0,7.0,2.0,Friday,3.5114491819735094,6.0,0,0,4.0,15038.226513131167,-316.4160902831942,0
138,11409,61987,3/31/2010,ADESA,2004.0,6.0,NISSAN,SENTRA,S,SEDAN,GREY,AUTO,Covers,89207,JAPANESE,4009.0,4907.0,6886.0,8311.0,3515.0,4623.0,6637.0,8114.0,1151,CA,4825.0,594,2010.0,3.0,31.0,Wednesday,1.8,4.0,0,0,4.0,-6146.164567848019,-1697.8526775987948,0
139,5708,27707,4/22/2009,MANHEIM,2005.0,4.0,CHRYSLER,PACIFICA,Tou,SPORT,BLUE,AUTO,Alloy,74545,AMERICAN,6952.0,8321.0,8008.0,9487.0,6597.0,8041.0,7625.0,9184.0,19619,FL,8300.0,1389,2009.0,4.0,22.0,Wednesday,3.5,6.0,NO,Front,4.0,-433.8172710795909,1895.2387240883083,0
140,11796,26792,5/11/2010,MANHEIM,2007.0,3.0,FORD,ION,S,SEDAN,BLACK,AUTO,Covers,87933,AMERICAN,8841.0,10608.0,12777.0,14232.0,8267.0,9992.0,12312.0,13660.0,20833,TX,7240.0,853,2010.0,5.0,11.0,Tuesday,3.009119167014156,4.0,0,0,4.0,9303.71340992006,-857.7494343166893,0
141,17793,24555,6/3/2009,MANHEIM,2003.0,6.0,GM,MONTANA,-36.39520241368026,MINIVAN,GOLD,AUTO,Alloy,63171,AMERICAN,3030.0,4149.0,3772.0,4981.0,3030.0,4149.0,3772.0,4981.0,21973,FL,4600.0,4210,2009.0,6.0,3.0,Wednesday,3.4,6.0,0,0,4.0,-11855.383962119316,1133.8728483961,0
142,1252,37453,11/3/2009,MANHEIM,2007.0,2.0,CHRYSLER,CALIBER,SXT,WAGON,BLACK,AUTO,Alloy,59230,AMERICAN,7409.0,8910.0,8502.0,10123.0,7426.0,8876.0,10910.0,12253.0,18881,GA,7545.0,754,2009.0,11.0,3.0,Tuesday,4.323386043933477,6.0,0,0,4.0,3334.984027382938,1160.1354379446102,0
143,18474,6680,6/22/2010,MANHEIM,2003.0,7.0,GM,CENTURY,Cus,SEDAN,GOLD,AUTO,Covers,92846,AMERICAN,2710.0,3737.0,5656.0,7378.0,2980.0,4355.0,6084.0,7330.0,835,AZ,3980.0,2651,2010.0,6.0,22.0,Tuesday,2.365544490990336,6.0,0,0,4.0,-8526.427934186666,-1734.2347569588956,0
144,24360,61189,2/3/2009,MANHEIM,2003.0,6.0,GMC,1500 SIERRA,Sta,CAB,GOLD,AUTO,Alloy,72395,AMERICAN,6696.0,8053.0,7732.0,9197.0,6385.0,7855.0,7396.0,8983.0,8172,NC,8945.0,1455,2009.0,2.0,3.0,Tuesday,5.3,8.0,0,0,4.0,-1109.6937613117486,1864.060202429584,0
145,29893,39487,6/11/2009,MANHEIM,2006.0,3.0,GM,TORRENT,277.92959476465285,WAGON,SILVER,AUTO,Alloy,66372,AMERICAN,9620.0,11162.0,10890.0,12555.0,9841.0,11551.0,11128.0,12975.0,20234,AZ,8445.0,1215,2009.0,6.0,11.0,Thursday,3.4,6.0,NO,Front,4.0,8569.807757463715,2740.448865762832,0
